-3.466796875E+01,-8.30078125E+00,-3.7109375E+01,-2.099609375E+01
-3.90625E+01,-8.30078125E+00,-2.9296875E+01,-2.1484375E+01
-4.39453125E+01,-1.953125E+01,-1.904296875E+01,-3.02734375E+01
-5.029296875E+01,-2.63671875E+01,-2.734375E+01,-4.19921875E+01
-4.541015625E+01,-3.22265625E+01,-2.5390625E+01,-4.00390625E+01
-4.150390625E+01,-2.63671875E+01,-2.1484375E+01,-3.369140625E+01
-3.759765625E+01,-3.41796875E+01,-2.24609375E+01,-3.7109375E+01
-3.90625E+01,-3.90625E+01,-1.85546875E+01,-3.955078125E+01
-4.052734375E+01,-2.490234375E+01,-3.076171875E+01,-3.22265625E+01
-3.466796875E+01,-2.490234375E+01,-3.466796875E+01,-3.515625E+01
-2.490234375E+01,-2.197265625E+01,-2.880859375E+01,-4.345703125E+01
-2.587890625E+01,-1.7578125E+01,-4.1015625E+01,-5.615234375E+01
-3.662109375E+01,-2.734375E+01,-4.58984375E+01,-5.859375E+01
-3.662109375E+01,-2.392578125E+01,-3.90625E+01,-4.541015625E+01
-3.02734375E+01,-2.294921875E+01,-2.197265625E+01,-4.00390625E+01
-2.880859375E+01,-2.83203125E+01,-8.30078125E+00,-3.515625E+01
-3.271484375E+01,-2.5390625E+01,-1.5625E+01,-3.3203125E+01
-3.22265625E+01,-2.9296875E+01,-1.953125E+01,-3.271484375E+01
-3.22265625E+01,-3.857421875E+01,-2.5390625E+01,-2.099609375E+01
-3.369140625E+01,-3.90625E+01,-3.955078125E+01,-1.85546875E+01
-3.076171875E+01,-4.052734375E+01,-3.3203125E+01,-2.978515625E+01
-2.490234375E+01,-2.5390625E+01,-2.63671875E+01,-3.7109375E+01
-2.44140625E+01,-5.859375E+00,-2.392578125E+01,-2.34375E+01
-3.857421875E+01,-3.90625E+00,-1.220703125E+01,-2.001953125E+01
-4.541015625E+01,-2.587890625E+01,-1.416015625E+01,-3.564453125E+01
-4.736328125E+01,-4.296875E+01,-1.806640625E+01,-4.00390625E+01
-4.150390625E+01,-3.955078125E+01,-1.611328125E+01,-3.662109375E+01
-2.392578125E+01,-2.490234375E+01,-2.9296875E+01,-2.880859375E+01
-2.34375E+01,-1.953125E+01,-4.39453125E+01,-3.173828125E+01
-2.63671875E+01,-3.173828125E+01,-2.9296875E+01,-3.173828125E+01
-2.587890625E+01,-3.80859375E+01,-1.318359375E+01,-2.978515625E+01
-3.271484375E+01,-2.490234375E+01,-1.416015625E+01,-4.00390625E+01
-3.564453125E+01,-1.318359375E+01,-2.05078125E+01,-4.443359375E+01
-3.173828125E+01,-1.171875E+01,-2.34375E+01,-5.224609375E+01
-2.587890625E+01,-1.46484375E+01,-2.9296875E+01,-5.322265625E+01
-3.125E+01,-2.34375E+01,-3.41796875E+01,-5.078125E+01
-2.880859375E+01,-2.83203125E+01,-3.7109375E+01,-3.955078125E+01
-1.416015625E+01,-2.880859375E+01,-3.955078125E+01,-1.806640625E+01
-2.05078125E+01,-3.515625E+01,-1.953125E+01,-2.001953125E+01
-2.5390625E+01,-3.662109375E+01,-1.66015625E+01,-2.392578125E+01
-1.85546875E+01,-1.708984375E+01,-2.099609375E+01,-1.318359375E+01
-3.369140625E+01,-1.220703125E+01,-1.5625E+01,-2.24609375E+01
-4.052734375E+01,-1.46484375E+01,-1.708984375E+01,-3.564453125E+01
-2.978515625E+01,-2.490234375E+01,-2.294921875E+01,-3.173828125E+01
-2.978515625E+01,-3.90625E+01,-3.22265625E+01,-2.44140625E+01
-3.41796875E+01,-3.173828125E+01,-3.076171875E+01,-2.294921875E+01
-3.125E+01,-3.125E+01,-2.5390625E+01,-1.7578125E+01
-2.685546875E+01,-3.857421875E+01,-3.22265625E+01,-2.5390625E+01
-2.5390625E+01,-2.685546875E+01,-3.3203125E+01,-3.076171875E+01
-2.587890625E+01,-2.978515625E+01,-2.63671875E+01,-3.759765625E+01
-3.22265625E+01,-3.857421875E+01,-3.271484375E+01,-5.95703125E+01
-3.80859375E+01,-2.83203125E+01,-3.125E+01,-6.8359375E+01
-3.61328125E+01,-1.85546875E+01,-2.5390625E+01,-5.908203125E+01
-2.685546875E+01,-2.34375E+01,-2.05078125E+01,-4.833984375E+01
-1.904296875E+01,-2.63671875E+01,-2.099609375E+01,-4.8828125E+01
-2.5390625E+01,-1.611328125E+01,-2.587890625E+01,-3.857421875E+01
-3.61328125E+01,-1.7578125E+01,-2.9296875E+01,-3.759765625E+01
-4.150390625E+01,-2.734375E+01,-2.83203125E+01,-4.1015625E+01
-3.7109375E+01,-3.3203125E+01,-2.490234375E+01,-3.759765625E+01
-3.61328125E+01,-3.90625E+01,-1.953125E+01,-3.41796875E+01
-4.1015625E+01,-3.3203125E+01,-2.587890625E+01,-2.587890625E+01
-4.052734375E+01,-2.001953125E+01,-2.9296875E+01,-2.44140625E+01
-3.564453125E+01,-2.05078125E+01,-2.099609375E+01,-2.294921875E+01
-3.22265625E+01,-2.83203125E+01,-2.294921875E+01,-1.85546875E+01
-2.63671875E+01,-3.22265625E+01,-1.66015625E+01,-1.416015625E+01
-3.369140625E+01,-3.271484375E+01,-1.46484375E+01,-1.025390625E+01
-3.80859375E+01,-2.5390625E+01,-2.392578125E+01,-2.783203125E+01
-3.90625E+01,-2.392578125E+01,-2.587890625E+01,-3.564453125E+01
-4.58984375E+01,-2.5390625E+01,-2.978515625E+01,-3.61328125E+01
-4.248046875E+01,-2.978515625E+01,-3.22265625E+01,-4.39453125E+01
-3.7109375E+01,-2.9296875E+01,-2.63671875E+01,-4.638671875E+01
-4.052734375E+01,-2.001953125E+01,-2.63671875E+01,-4.638671875E+01
-4.58984375E+01,-1.953125E+01,-2.880859375E+01,-4.39453125E+01
-4.638671875E+01,-2.294921875E+01,-2.099609375E+01,-4.19921875E+01
-5.224609375E+01,-2.34375E+01,-1.953125E+01,-4.00390625E+01
-5.859375E+01,-2.587890625E+01,-2.63671875E+01,-4.78515625E+01
-5.712890625E+01,-2.24609375E+01,-3.22265625E+01,-6.54296875E+01
-6.201171875E+01,-1.611328125E+01,-2.63671875E+01,-7.275390625E+01
-6.396484375E+01,-1.85546875E+01,-2.099609375E+01,-6.005859375E+01
-6.494140625E+01,-2.83203125E+01,-2.490234375E+01,-5.17578125E+01
-6.640625E+01,-2.587890625E+01,-2.490234375E+01,-6.0546875E+01
-7.177734375E+01,-2.83203125E+01,-2.63671875E+01,-7.32421875E+01
-6.982421875E+01,-3.369140625E+01,-2.197265625E+01,-6.884765625E+01
-7.8125E+01,-2.783203125E+01,-1.85546875E+01,-6.0546875E+01
-9.765625E+01,-2.490234375E+01,-1.953125E+01,-6.8359375E+01
-9.814453125E+01,-2.5390625E+01,-1.7578125E+01,-8.056640625E+01
-9.47265625E+01,-2.490234375E+01,-1.07421875E+01,-8.203125E+01
-1.025390625E+02,-2.44140625E+01,-1.025390625E+01,-8.154296875E+01
-1.005859375E+02,-2.734375E+01,-1.5625E+01,-7.421875E+01
-1.0107421875E+02,-2.34375E+01,-1.07421875E+01,-7.71484375E+01
-9.9609375E+01,-1.806640625E+01,-1.07421875E+01,-8.544921875E+01
-1.025390625E+02,-1.85546875E+01,-1.220703125E+01,-9.765625E+01
-1.0888671875E+02,-1.611328125E+01,-9.765625E+00,-1.1474609375E+02
-1.171875E+02,-2.24609375E+01,-1.025390625E+01,-1.15234375E+02
-1.1669921875E+02,-3.41796875E+01,-5.859375E+00,-9.86328125E+01
-1.19140625E+02,-2.587890625E+01,-1.46484375E+00,-1.1669921875E+02
-1.298828125E+02,-1.806640625E+01,-3.90625E+00,-1.4990234375E+02
-1.3330078125E+02,-2.392578125E+01,-1.5625E+01,-1.6650390625E+02
-1.3720703125E+02,-2.34375E+01,-1.7578125E+01,-1.81640625E+02
-1.2841796875E+02,-2.1484375E+01,-7.32421875E+00,-1.650390625E+02
-1.3525390625E+02,-3.125E+01,-1.7578125E+01,-1.611328125E+02
-1.4013671875E+02,-2.783203125E+01,-1.26953125E+01,-1.6357421875E+02
-1.38671875E+02,-1.7578125E+01,6.8359375E+00,-1.5625E+02
-1.46484375E+02,-4.39453125E+00,4.39453125E+00,-1.494140625E+02
-1.3623046875E+02,-5.37109375E+00,-5.859375E+00,-1.2939453125E+02
-1.25E+02,-1.318359375E+01,-5.37109375E+00,-1.142578125E+02
-1.1669921875E+02,-1.3671875E+01,-9.765625E+00,-1.15234375E+02
-1.0791015625E+02,-1.07421875E+01,-1.5625E+01,-1.181640625E+02
-1.0107421875E+02,-5.859375E+00,-1.611328125E+01,-1.0693359375E+02
-8.154296875E+01,-1.07421875E+01,-1.904296875E+01,-7.32421875E+01
-6.15234375E+01,-1.5625E+01,-3.80859375E+01,-5.126953125E+01
-4.1015625E+01,-9.765625E+00,-2.978515625E+01,-4.736328125E+01
-2.83203125E+01,-1.953125E+01,-1.318359375E+01,-5.224609375E+01
-2.44140625E+01,-4.00390625E+01,-2.24609375E+01,-4.345703125E+01
-1.318359375E+01,-3.076171875E+01,-3.076171875E+01,-2.5390625E+01
-5.859375E+00,-1.66015625E+01,-3.7109375E+01,-1.123046875E+01
-5.859375E+00,-2.783203125E+01,-3.22265625E+01,-1.708984375E+01
2.44140625E+00,-3.7109375E+01,-3.22265625E+01,-3.125E+01
6.34765625E+00,-3.02734375E+01,-4.6875E+01,-3.02734375E+01
9.27734375E+00,-3.369140625E+01,-4.931640625E+01,-1.7578125E+01
1.611328125E+01,-3.90625E+01,-4.78515625E+01,-1.07421875E+01
1.5625E+01,-2.83203125E+01,-4.98046875E+01,-2.44140625E+00
4.39453125E+00,-2.880859375E+01,-4.8828125E+01,4.39453125E+00
1.318359375E+01,-4.052734375E+01,-4.345703125E+01,8.7890625E+00
2.978515625E+01,-3.80859375E+01,-3.857421875E+01,1.611328125E+01
2.294921875E+01,-2.978515625E+01,-4.638671875E+01,2.734375E+01
1.708984375E+01,-3.076171875E+01,-4.6875E+01,3.22265625E+01
1.708984375E+01,-3.61328125E+01,-4.58984375E+01,3.22265625E+01
2.05078125E+01,-4.19921875E+01,-4.4921875E+01,2.978515625E+01
2.197265625E+01,-3.80859375E+01,-4.248046875E+01,2.63671875E+01
2.34375E+01,-3.80859375E+01,-4.345703125E+01,2.1484375E+01
2.83203125E+01,-3.955078125E+01,-3.173828125E+01,2.05078125E+01
3.125E+01,-5.029296875E+01,-2.099609375E+01,2.978515625E+01
3.22265625E+01,-4.8828125E+01,-3.271484375E+01,3.662109375E+01
3.271484375E+01,-2.490234375E+01,-3.61328125E+01,3.271484375E+01
2.197265625E+01,-2.44140625E+01,-2.9296875E+01,2.587890625E+01
1.3671875E+01,-3.369140625E+01,-3.7109375E+01,2.05078125E+01
2.001953125E+01,-3.22265625E+01,-4.1015625E+01,2.099609375E+01
2.63671875E+01,-3.02734375E+01,-4.541015625E+01,2.5390625E+01
3.02734375E+01,-3.02734375E+01,-4.78515625E+01,1.85546875E+01
3.80859375E+01,-3.564453125E+01,-3.857421875E+01,1.806640625E+01
3.271484375E+01,-3.61328125E+01,-3.564453125E+01,1.953125E+01
2.5390625E+01,-3.076171875E+01,-2.5390625E+01,1.220703125E+01
1.7578125E+01,-2.5390625E+01,-2.5390625E+01,7.8125E+00
2.1484375E+01,-3.076171875E+01,-3.271484375E+01,2.099609375E+01
1.904296875E+01,-4.4921875E+01,-2.978515625E+01,3.02734375E+01
-4.8828125E+00,-3.369140625E+01,-2.9296875E+01,8.30078125E+00
-5.859375E+00,-2.490234375E+01,-2.34375E+01,1.123046875E+01
2.44140625E+00,-2.587890625E+01,-3.3203125E+01,2.783203125E+01
-6.8359375E+00,-2.392578125E+01,-4.638671875E+01,2.294921875E+01
-1.220703125E+01,-2.685546875E+01,-3.02734375E+01,2.001953125E+01
3.90625E+00,-2.83203125E+01,-2.34375E+01,2.587890625E+01
9.765625E-01,-3.955078125E+01,-3.41796875E+01,7.8125E+00
-1.5625E+01,-4.58984375E+01,-4.00390625E+01,-1.5625E+01
-1.85546875E+01,-4.19921875E+01,-4.541015625E+01,-1.708984375E+01
-1.416015625E+01,-3.955078125E+01,-3.955078125E+01,-1.318359375E+01
-6.34765625E+00,-3.515625E+01,-2.783203125E+01,2.44140625E+00
-2.24609375E+01,-2.63671875E+01,-3.564453125E+01,-1.46484375E+00
-3.125E+01,-3.662109375E+01,-2.83203125E+01,-1.611328125E+01
-2.44140625E+01,-2.978515625E+01,-3.125E+01,-1.953125E+01
-2.34375E+01,-1.953125E+01,-4.00390625E+01,-3.173828125E+01
-2.5390625E+01,-2.63671875E+01,-4.052734375E+01,-5.46875E+01
-2.294921875E+01,-3.271484375E+01,-5.029296875E+01,-5.2734375E+01
-2.1484375E+01,-3.3203125E+01,-4.8828125E+01,-3.61328125E+01
-2.099609375E+01,-3.7109375E+01,-2.5390625E+01,-3.125E+01
-1.611328125E+01,-3.22265625E+01,-2.685546875E+01,-3.955078125E+01
-1.5625E+01,-3.02734375E+01,-3.3203125E+01,-4.248046875E+01
-1.611328125E+01,-2.83203125E+01,-3.125E+01,-3.955078125E+01
-2.099609375E+01,-2.392578125E+01,-3.3203125E+01,-3.22265625E+01
-3.564453125E+01,-2.24609375E+01,-2.783203125E+01,-2.83203125E+01
-2.83203125E+01,-2.197265625E+01,-3.02734375E+01,-2.490234375E+01
-2.880859375E+01,-4.736328125E+01,-4.541015625E+01,-2.34375E+01
-4.00390625E+01,-5.712890625E+01,-4.19921875E+01,-1.611328125E+01
-4.1015625E+01,-3.7109375E+01,-3.7109375E+01,-8.7890625E+00
-3.564453125E+01,-3.125E+01,-3.90625E+01,-1.318359375E+01
-3.955078125E+01,-2.490234375E+01,-3.22265625E+01,-1.708984375E+01
-4.8828125E+01,-1.953125E+01,-2.44140625E+01,-2.978515625E+01
-4.19921875E+01,-2.34375E+01,-2.83203125E+01,-3.41796875E+01
-2.783203125E+01,-3.076171875E+01,-3.271484375E+01,-2.978515625E+01
-2.490234375E+01,-3.3203125E+01,-2.880859375E+01,-3.173828125E+01
-2.685546875E+01,-3.076171875E+01,-2.5390625E+01,-2.9296875E+01
-1.904296875E+01,-3.125E+01,-2.63671875E+01,-2.1484375E+01
-2.34375E+01,-3.173828125E+01,-2.734375E+01,-3.173828125E+01
-3.173828125E+01,-3.90625E+01,-3.41796875E+01,-4.39453125E+01
-3.369140625E+01,-4.345703125E+01,-3.955078125E+01,-4.248046875E+01
-3.759765625E+01,-3.515625E+01,-3.125E+01,-4.58984375E+01
-2.978515625E+01,-3.271484375E+01,-2.197265625E+01,-3.564453125E+01
-2.587890625E+01,-3.515625E+01,-2.24609375E+01,-2.83203125E+01
-3.125E+01,-2.5390625E+01,-2.587890625E+01,-3.7109375E+01
-3.369140625E+01,-1.611328125E+01,-2.392578125E+01,-3.90625E+01
-3.515625E+01,-2.34375E+01,-3.61328125E+01,-4.1015625E+01
-4.1015625E+01,-2.880859375E+01,-3.7109375E+01,-2.9296875E+01
-4.8828125E+01,-2.685546875E+01,-2.978515625E+01,-2.001953125E+01
-5.224609375E+01,-2.783203125E+01,-3.564453125E+01,-3.02734375E+01
-4.150390625E+01,-3.22265625E+01,-2.83203125E+01,-4.00390625E+01
-2.587890625E+01,-2.734375E+01,-3.3203125E+01,-3.90625E+01
-3.3203125E+01,-3.02734375E+01,-4.150390625E+01,-4.19921875E+01
-5.078125E+01,-3.173828125E+01,-3.564453125E+01,-5.56640625E+01
-4.931640625E+01,-2.05078125E+01,-3.125E+01,-5.419921875E+01
-4.296875E+01,-1.953125E+01,-2.24609375E+01,-3.857421875E+01
-4.248046875E+01,-3.22265625E+01,-3.125E+01,-2.44140625E+01
-2.9296875E+01,-3.7109375E+01,-3.02734375E+01,-8.30078125E+00
-2.490234375E+01,-2.5390625E+01,-3.759765625E+01,-1.953125E+01
-3.515625E+01,-2.1484375E+01,-3.90625E+01,-5.029296875E+01
-3.90625E+01,-2.783203125E+01,-1.708984375E+01,-5.712890625E+01
-4.00390625E+01,-2.5390625E+01,-1.85546875E+01,-5.615234375E+01
-3.955078125E+01,-2.63671875E+01,-3.02734375E+01,-6.005859375E+01
-4.58984375E+01,-2.5390625E+01,-3.271484375E+01,-6.0546875E+01
-4.00390625E+01,-3.22265625E+01,-2.783203125E+01,-5.517578125E+01
-3.466796875E+01,-4.4921875E+01,-2.392578125E+01,-4.833984375E+01
-3.80859375E+01,-2.880859375E+01,-2.24609375E+01,-3.857421875E+01
-3.955078125E+01,-2.34375E+01,-2.978515625E+01,-3.22265625E+01
-4.19921875E+01,-2.978515625E+01,-2.9296875E+01,-2.783203125E+01
-4.345703125E+01,-3.369140625E+01,-2.392578125E+01,-2.978515625E+01
-4.00390625E+01,-3.369140625E+01,-2.24609375E+01,-2.197265625E+01
-3.515625E+01,-2.294921875E+01,-2.490234375E+01,-1.904296875E+01
-3.41796875E+01,-2.05078125E+01,-3.90625E+01,-3.271484375E+01
-4.1015625E+01,-2.9296875E+01,-4.345703125E+01,-3.41796875E+01
-3.662109375E+01,-3.125E+01,-2.34375E+01,-2.880859375E+01
-2.294921875E+01,-3.271484375E+01,-9.765625E+00,-2.34375E+01
-1.85546875E+01,-3.61328125E+01,-2.978515625E+01,-3.564453125E+01
-2.734375E+01,-2.001953125E+01,-3.662109375E+01,-3.564453125E+01
-3.22265625E+01,-7.8125E+00,-1.85546875E+01,-2.24609375E+01
-3.857421875E+01,-1.611328125E+01,-1.66015625E+01,-3.857421875E+01
-3.41796875E+01,-2.490234375E+01,-2.83203125E+01,-4.8828125E+01
-2.880859375E+01,-2.880859375E+01,-2.685546875E+01,-3.22265625E+01
-2.001953125E+01,-3.369140625E+01,-1.611328125E+01,-3.564453125E+01
-7.32421875E+00,-2.392578125E+01,-2.490234375E+01,-4.39453125E+01
-1.3671875E+01,-2.001953125E+01,-2.9296875E+01,-3.466796875E+01
-2.490234375E+01,-2.734375E+01,-2.05078125E+01,-3.02734375E+01
-2.783203125E+01,-2.5390625E+01,-2.9296875E+01,-3.564453125E+01
-2.880859375E+01,-2.392578125E+01,-3.955078125E+01,-4.345703125E+01
-2.490234375E+01,-2.490234375E+01,-3.466796875E+01,-3.7109375E+01
-3.369140625E+01,-2.34375E+01,-2.783203125E+01,-2.978515625E+01
-3.80859375E+01,-2.099609375E+01,-2.05078125E+01,-2.783203125E+01
-2.392578125E+01,-2.587890625E+01,-1.416015625E+01,-1.123046875E+01
-3.90625E+01,-4.150390625E+01,-2.001953125E+01,-4.39453125E+00
-4.00390625E+01,-4.443359375E+01,-3.564453125E+01,-1.07421875E+01
-2.880859375E+01,-3.61328125E+01,-4.98046875E+01,-2.63671875E+01
-3.369140625E+01,-2.5390625E+01,-4.6875E+01,-3.076171875E+01
-4.1015625E+01,-9.27734375E+00,-3.515625E+01,-3.076171875E+01
-4.4921875E+01,-1.171875E+01,-2.63671875E+01,-4.19921875E+01
-4.00390625E+01,-1.85546875E+01,-3.02734375E+01,-4.150390625E+01
-3.759765625E+01,-1.611328125E+01,-3.41796875E+01,-2.734375E+01
-2.978515625E+01,-2.734375E+01,-3.125E+01,-2.001953125E+01
-2.9296875E+01,-3.759765625E+01,-3.662109375E+01,-3.759765625E+01
-3.564453125E+01,-3.90625E+01,-4.150390625E+01,-5.908203125E+01
-3.3203125E+01,-3.857421875E+01,-3.076171875E+01,-5.615234375E+01
-2.490234375E+01,-4.052734375E+01,-3.125E+01,-4.150390625E+01
-1.46484375E+01,-4.150390625E+01,-4.541015625E+01,-2.9296875E+01
-1.7578125E+01,-3.076171875E+01,-4.248046875E+01,-2.1484375E+01
-2.63671875E+01,-1.66015625E+01,-3.173828125E+01,-2.587890625E+01
-2.685546875E+01,-1.7578125E+01,-2.63671875E+01,-3.271484375E+01
-2.44140625E+01,-2.294921875E+01,-2.44140625E+01,-3.173828125E+01
-3.22265625E+01,-2.1484375E+01,-2.83203125E+01,-2.34375E+01
-3.80859375E+01,-3.369140625E+01,-2.587890625E+01,-1.123046875E+01
-2.978515625E+01,-3.3203125E+01,-2.783203125E+01,-9.765625E+00
-3.466796875E+01,-8.30078125E+00,-3.7109375E+01,-2.099609375E+01
-3.90625E+01,-8.30078125E+00,-2.9296875E+01,-2.1484375E+01
-4.39453125E+01,-1.953125E+01,-1.904296875E+01,-3.02734375E+01
-5.029296875E+01,-2.63671875E+01,-2.734375E+01,-4.19921875E+01
-4.541015625E+01,-3.22265625E+01,-2.5390625E+01,-4.00390625E+01
-4.150390625E+01,-2.63671875E+01,-2.1484375E+01,-3.369140625E+01
-3.759765625E+01,-3.41796875E+01,-2.24609375E+01,-3.7109375E+01
-3.90625E+01,-3.90625E+01,-1.85546875E+01,-3.955078125E+01
-4.052734375E+01,-2.490234375E+01,-3.076171875E+01,-3.22265625E+01
-3.466796875E+01,-2.490234375E+01,-3.466796875E+01,-3.515625E+01
-2.490234375E+01,-2.197265625E+01,-2.880859375E+01,-4.345703125E+01
-2.587890625E+01,-1.7578125E+01,-4.1015625E+01,-5.615234375E+01
-3.662109375E+01,-2.734375E+01,-4.58984375E+01,-5.859375E+01
-3.662109375E+01,-2.392578125E+01,-3.90625E+01,-4.541015625E+01
-3.02734375E+01,-2.294921875E+01,-2.197265625E+01,-4.00390625E+01
-2.880859375E+01,-2.83203125E+01,-8.30078125E+00,-3.515625E+01
-3.271484375E+01,-2.5390625E+01,-1.5625E+01,-3.3203125E+01
-3.22265625E+01,-2.9296875E+01,-1.953125E+01,-3.271484375E+01
-3.22265625E+01,-3.857421875E+01,-2.5390625E+01,-2.099609375E+01
-3.369140625E+01,-3.90625E+01,-3.955078125E+01,-1.85546875E+01
-3.076171875E+01,-4.052734375E+01,-3.3203125E+01,-2.978515625E+01
-2.490234375E+01,-2.5390625E+01,-2.63671875E+01,-3.7109375E+01
-2.44140625E+01,-5.859375E+00,-2.392578125E+01,-2.34375E+01
-3.857421875E+01,-3.90625E+00,-1.220703125E+01,-2.001953125E+01
-4.541015625E+01,-2.587890625E+01,-1.416015625E+01,-3.564453125E+01
-4.736328125E+01,-4.296875E+01,-1.806640625E+01,-4.00390625E+01
-4.150390625E+01,-3.955078125E+01,-1.611328125E+01,-3.662109375E+01
-2.392578125E+01,-2.490234375E+01,-2.9296875E+01,-2.880859375E+01
-2.34375E+01,-1.953125E+01,-4.39453125E+01,-3.173828125E+01
-2.63671875E+01,-3.173828125E+01,-2.9296875E+01,-3.173828125E+01
-2.587890625E+01,-3.80859375E+01,-1.318359375E+01,-2.978515625E+01
-3.271484375E+01,-2.490234375E+01,-1.416015625E+01,-4.00390625E+01
-3.564453125E+01,-1.318359375E+01,-2.05078125E+01,-4.443359375E+01
-3.173828125E+01,-1.171875E+01,-2.34375E+01,-5.224609375E+01
-2.587890625E+01,-1.46484375E+01,-2.9296875E+01,-5.322265625E+01
-3.125E+01,-2.34375E+01,-3.41796875E+01,-5.078125E+01
-2.880859375E+01,-2.83203125E+01,-3.7109375E+01,-3.955078125E+01
-1.416015625E+01,-2.880859375E+01,-3.955078125E+01,-1.806640625E+01
-2.05078125E+01,-3.515625E+01,-1.953125E+01,-2.001953125E+01
-2.5390625E+01,-3.662109375E+01,-1.66015625E+01,-2.392578125E+01
-1.85546875E+01,-1.708984375E+01,-2.099609375E+01,-1.318359375E+01
-3.369140625E+01,-1.220703125E+01,-1.5625E+01,-2.24609375E+01
-4.052734375E+01,-1.46484375E+01,-1.708984375E+01,-3.564453125E+01
-2.978515625E+01,-2.490234375E+01,-2.294921875E+01,-3.173828125E+01
-2.978515625E+01,-3.90625E+01,-3.22265625E+01,-2.44140625E+01
-3.41796875E+01,-3.173828125E+01,-3.076171875E+01,-2.294921875E+01
-3.125E+01,-3.125E+01,-2.5390625E+01,-1.7578125E+01
-2.685546875E+01,-3.857421875E+01,-3.22265625E+01,-2.5390625E+01
-2.5390625E+01,-2.685546875E+01,-3.3203125E+01,-3.076171875E+01
-2.587890625E+01,-2.978515625E+01,-2.63671875E+01,-3.759765625E+01
-3.22265625E+01,-3.857421875E+01,-3.271484375E+01,-5.95703125E+01
-3.80859375E+01,-2.83203125E+01,-3.125E+01,-6.8359375E+01
-3.61328125E+01,-1.85546875E+01,-2.5390625E+01,-5.908203125E+01
-2.685546875E+01,-2.34375E+01,-2.05078125E+01,-4.833984375E+01
-1.904296875E+01,-2.63671875E+01,-2.099609375E+01,-4.8828125E+01
-2.5390625E+01,-1.611328125E+01,-2.587890625E+01,-3.857421875E+01
-3.61328125E+01,-1.7578125E+01,-2.9296875E+01,-3.759765625E+01
-4.150390625E+01,-2.734375E+01,-2.83203125E+01,-4.1015625E+01
-3.7109375E+01,-3.3203125E+01,-2.490234375E+01,-3.759765625E+01
-3.61328125E+01,-3.90625E+01,-1.953125E+01,-3.41796875E+01
-4.1015625E+01,-3.3203125E+01,-2.587890625E+01,-2.587890625E+01
-4.052734375E+01,-2.001953125E+01,-2.9296875E+01,-2.44140625E+01
-3.564453125E+01,-2.05078125E+01,-2.099609375E+01,-2.294921875E+01
-3.22265625E+01,-2.83203125E+01,-2.294921875E+01,-1.85546875E+01
-2.63671875E+01,-3.22265625E+01,-1.66015625E+01,-1.416015625E+01
-3.369140625E+01,-3.271484375E+01,-1.46484375E+01,-1.025390625E+01
-3.80859375E+01,-2.5390625E+01,-2.392578125E+01,-2.783203125E+01
-3.90625E+01,-2.392578125E+01,-2.587890625E+01,-3.564453125E+01
-4.58984375E+01,-2.5390625E+01,-2.978515625E+01,-3.61328125E+01
-4.248046875E+01,-2.978515625E+01,-3.22265625E+01,-4.39453125E+01
-3.7109375E+01,-2.9296875E+01,-2.63671875E+01,-4.638671875E+01
-4.052734375E+01,-2.001953125E+01,-2.63671875E+01,-4.638671875E+01
-4.58984375E+01,-1.953125E+01,-2.880859375E+01,-4.39453125E+01
-4.638671875E+01,-2.294921875E+01,-2.099609375E+01,-4.19921875E+01
-5.224609375E+01,-2.34375E+01,-1.953125E+01,-4.00390625E+01
-5.859375E+01,-2.587890625E+01,-2.63671875E+01,-4.78515625E+01
-5.712890625E+01,-2.24609375E+01,-3.22265625E+01,-6.54296875E+01
-6.201171875E+01,-1.611328125E+01,-2.63671875E+01,-7.275390625E+01
-6.396484375E+01,-1.85546875E+01,-2.099609375E+01,-6.005859375E+01
-6.494140625E+01,-2.83203125E+01,-2.490234375E+01,-5.17578125E+01
-6.640625E+01,-2.587890625E+01,-2.490234375E+01,-6.0546875E+01
-7.177734375E+01,-2.83203125E+01,-2.63671875E+01,-7.32421875E+01
-6.982421875E+01,-3.369140625E+01,-2.197265625E+01,-6.884765625E+01
-7.8125E+01,-2.783203125E+01,-1.85546875E+01,-6.0546875E+01
-9.765625E+01,-2.490234375E+01,-1.953125E+01,-6.8359375E+01
-9.814453125E+01,-2.5390625E+01,-1.7578125E+01,-8.056640625E+01
-9.47265625E+01,-2.490234375E+01,-1.07421875E+01,-8.203125E+01
-1.025390625E+02,-2.44140625E+01,-1.025390625E+01,-8.154296875E+01
-1.005859375E+02,-2.734375E+01,-1.5625E+01,-7.421875E+01
-1.0107421875E+02,-2.34375E+01,-1.07421875E+01,-7.71484375E+01
-9.9609375E+01,-1.806640625E+01,-1.07421875E+01,-8.544921875E+01
-1.025390625E+02,-1.85546875E+01,-1.220703125E+01,-9.765625E+01
-1.0888671875E+02,-1.611328125E+01,-9.765625E+00,-1.1474609375E+02
-1.171875E+02,-2.24609375E+01,-1.025390625E+01,-1.15234375E+02
